Sum of active_region,Year,Quarter,Month,Day,class_type,Year,Quarter,Month,Day,Sum of day,Year,Quarter,Month,Day,event_id,event_type,Sum of hour,instruments,Sum of month,note,Year,Quarter,Month,Day,source_location,Sum of year
13814,2024,Qtr 3,September,12,M1.2,2024,Qtr 3,September,12,12,2024,Qtr 3,September,12,2024-09-12T04:26:00-Flr-001,Solar Flare,4,GOES-S: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,12,N15W19,2024
13811,2024,Qtr 3,September,12,M1.2,2024,Qtr 3,September,12,12,2024,Qtr 3,September,12,2024-09-12T13:13:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,12,S15W83,2024
13825,2024,Qtr 3,September,12,M1.6,2024,Qtr 3,September,12,12,2024,Qtr 3,September,12,2024-09-12T14:56:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,12,S15E80,2024
13811,2024,Qtr 3,September,12,M2.7,2024,Qtr 3,September,12,12,2024,Qtr 3,September,12,2024-09-12T06:04:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,12,S15W82,2024
13811,2024,Qtr 3,September,12,M5.0,2024,Qtr 3,September,11,11,2024,Qtr 3,September,12,2024-09-11T23:49:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,9,"Some Simultaneous Flaring From Ar 13814 (N15W16), But The Clear Majority Of This Brightening Is From Ar 13811.",2024,Qtr 3,September,12,S15W80,2024
13811,2024,Qtr 3,September,12,M6.8,2024,Qtr 3,September,12,12,2024,Qtr 3,September,12,2024-09-12T14:31:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,12,S15W85,2024
13825,2024,Qtr 3,September,12,X1.3,2024,Qtr 3,September,12,12,2024,Qtr 3,September,12,2024-09-12T09:31:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,9,A Flare From/Close To The Southeast Limb From A Yet Unnumbered Active Region Later Numbered Active Region 3825.,2024,Qtr 3,September,12,S15E80,2024
13825,2024,Qtr 3,September,13,C9.7,2024,Qtr 3,September,12,12,2024,Qtr 3,September,13,2024-09-12T18:46:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,13,S18E80,2024
13811,2024,Qtr 3,September,13,M1.2,2024,Qtr 3,September,12,12,2024,Qtr 3,September,13,2024-09-12T23:57:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,13,S13W91,2024
13811,2024,Qtr 3,September,13,M1.2,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T14:56:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,9,"Occulted Flare Behind The Sw Limb, Possibly From Active Region 3811 (S13W100). There Is Also Simultaneous Flaring From Active Region 3825 (S16E63).",2024,Qtr 3,September,13,S12E90,2024
13823,2024,Qtr 3,September,13,M1.3,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T02:33:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,13,S18W80,2024
13825,2024,Qtr 3,September,13,M1.4,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T17:49:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,9,There Is Simultaneous Flaring From The Sw Limb (Or Behind The Limb).,2024,Qtr 3,September,13,S16E63,2024
13811,2024,Qtr 3,September,13,M1.5,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T00:46:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,13,S19W80,2024
13811,2024,Qtr 3,September,13,M1.6,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T01:29:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,13,S13W93,2024
13825,2024,Qtr 3,September,13,M2.0,2024,Qtr 3,September,12,12,2024,Qtr 3,September,13,2024-09-12T21:36:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,9,"Majority Of Brightening Is From The Yet Unnumbered Region On The East Limb (Later Numbered To 3825), However There Is Some Contribution From Active Regions 3811 And 3814",2024,Qtr 3,September,13,S15E85,2024
13815,2024,Qtr 3,September,13,M2.1,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T04:37:00-Flr-001,Solar Flare,4,GOES-S: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,13,S25W54,2024
13811,2024,Qtr 3,September,13,M2.3,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T04:58:00-Flr-001,Solar Flare,4,GOES-S: EXIS 1.0-8.0,9,Occulted Flare Beyond The West Limb.,2024,Qtr 3,September,13,S14W90,2024
13823,2024,Qtr 3,September,13,M2.9,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T08:14:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,9,"Flare Close To The Southwestern Limb, Most Likely From Active Region 3823, However There Is A Cluster Of Active Regions In The Southwest Close To The Limb, So It Is Hard To Determine.",2024,Qtr 3,September,13,S19W84,2024
13811,2024,Qtr 3,September,13,M5.2,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T07:03:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,9,Occulted Flare From Behind The Limb.,2024,Qtr 3,September,13,S13W96,2024
13811,2024,Qtr 3,September,13,M5.4,2024,Qtr 3,September,13,13,2024,Qtr 3,September,13,2024-09-13T06:38:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,9,"Occulted Flare From Behind The Limb, Likely From Active Region 3811 Which Has Rotated Behind The Limb.",2024,Qtr 3,September,13,S13W96,2024
13823,2024,Qtr 3,September,14,M1.0,2024,Qtr 3,September,14,14,2024,Qtr 3,September,14,2024-09-14T03:10:00-Flr-001,Solar Flare,3,GOES-S: EXIS 1.0-8.0,9,"Occulted Flare Behind The Sw Limb, Possibly From Active Region 3823 (S19W95).",2024,Qtr 3,September,14,S21W95,2024
13825,2024,Qtr 3,September,14,M1.1,2024,Qtr 3,September,13,13,2024,Qtr 3,September,14,2024-09-13T20:41:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,14,S15E65,2024
13825,2024,Qtr 3,September,14,M3.0,2024,Qtr 3,September,14,14,2024,Qtr 3,September,14,2024-09-14T07:26:00-Flr-001,Solar Flare,7,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,14,S18E55,2024
13825,2024,Qtr 3,September,14,X4.5,2024,Qtr 3,September,14,14,2024,Qtr 3,September,14,2024-09-14T15:13:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,14,S18E55,2024
13825,2024,Qtr 3,September,17,C9.6,2024,Qtr 3,September,16,16,2024,Qtr 3,September,17,2024-09-16T23:29:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,17,S15E18,2024
13836,2024,Qtr 3,September,23,M1.3,2024,Qtr 3,September,23,23,2024,Qtr 3,September,23,2024-09-23T14:23:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,23,S12E90,2024
13835,2024,Qtr 3,September,23,M3.7,2024,Qtr 3,September,22,22,2024,Qtr 3,September,23,2024-09-22T21:12:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,23,S23E65,2024
13828,2024,Qtr 3,September,26,M1.3,2024,Qtr 3,September,25,25,2024,Qtr 3,September,26,2024-09-25T22:57:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,26,S13W45,2024
13839,2024,Qtr 3,September,27,C5.0,2024,Qtr 3,September,26,26,2024,Qtr 3,September,27,2024-09-26T19:41:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,27,S12E75,2024
13839,2024,Qtr 3,September,27,M1.4,2024,Qtr 3,September,26,26,2024,Qtr 3,September,27,2024-09-26T22:58:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,27,S16E87,2024
13834,2024,Qtr 3,September,29,C5.0,2024,Qtr 3,September,29,29,2024,Qtr 3,September,29,2024-09-29T05:26:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,29,S25W35,2024
13843,2024,Qtr 3,September,29,M1.0,2024,Qtr 3,September,29,29,2024,Qtr 3,September,29,2024-09-29T12:49:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,29,S11E25,2024
13842,2024,Qtr 3,September,29,M1.7,2024,Qtr 3,September,29,29,2024,Qtr 3,September,29,2024-09-29T14:09:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,29,S15E51,2024
13842,2024,Qtr 3,September,29,M1.7,2024,Qtr 3,September,29,29,2024,Qtr 3,September,29,2024-09-29T14:31:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,9,No Note,2024,Qtr 3,September,29,S15E51,2024
13843,2024,Qtr 4,October,1,M1.0,2024,Qtr 4,October,1,1,2024,Qtr 4,October,1,2024-10-01T14:41:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,1,S12W10,2024
13842,2024,Qtr 4,October,1,M7.6,2024,Qtr 3,September,30,30,2024,Qtr 4,October,1,2024-09-30T23:37:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,9,Significant Flare To The South Of Active Region 3842. There Is Also A Simultaneous Less Significant Occulted Flare From Behind The Northeast Limb.,2024,Qtr 4,October,1,S18E30,2024
13842,2024,Qtr 4,October,2,M1.1,2024,Qtr 4,October,2,2,2024,Qtr 4,October,2,2024-10-02T01:43:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,2,S20E15,2024
13848,2024,Qtr 4,October,2,M1.1,2024,Qtr 4,October,2,2,2024,Qtr 4,October,2,2024-10-02T06:19:00-Flr-001,Solar Flare,6,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,2,N10E78,2024
13841,2024,Qtr 4,October,2,M1.2,2024,Qtr 4,October,2,2,2024,Qtr 4,October,2,2024-10-02T02:31:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,2,N12E07,2024
13842,2024,Qtr 4,October,2,M1.5,2024,Qtr 4,October,1,1,2024,Qtr 4,October,2,2024-10-01T18:52:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,10,Source Location And Active Region Number Based On Sdo Aia 131 Imagery,2024,Qtr 4,October,2,S17E18,2024
13842,2024,Qtr 4,October,2,M3.2,2024,Qtr 4,October,2,2,2024,Qtr 4,October,2,2024-10-02T13:22:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,2,S18E09,2024
13842,2024,Qtr 4,October,2,M3.6,2024,Qtr 4,October,2,2,2024,Qtr 4,October,2,2024-10-02T05:30:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,2,S18E12,2024
13842,2024,Qtr 4,October,2,X7.1,2024,Qtr 4,October,1,1,2024,Qtr 4,October,2,2024-10-01T21:58:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,2,S17E18,2024
13844,2024,Qtr 4,October,3,M1.0,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T12:00:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S15W22,2024
13841,2024,Qtr 4,October,3,M1.1,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T02:23:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,10,"The Main Source Of Brightening Is Ar3841 (N13W09), However There Is Some Contribution From Ar 3842 (S15E04) As Well.",2024,Qtr 4,October,3,N13W09,2024
13841,2024,Qtr 4,October,3,M1.1,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T09:19:00-Flr-001,Solar Flare,9,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,N13W13,2024
13842,2024,Qtr 4,October,3,M1.4,2024,Qtr 4,October,2,2,2024,Qtr 4,October,3,2024-10-02T19:58:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S19E04,2024
13842,2024,Qtr 4,October,3,M1.5,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T03:22:00-Flr-001,Solar Flare,3,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S15E04,2024
13842,2024,Qtr 4,October,3,M1.5,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T08:10:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S15E01,2024
13843,2024,Qtr 4,October,3,M1.5,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T08:30:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S09W29,2024
13844,2024,Qtr 4,October,3,M1.5,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T17:18:00-Flr-001,Solar Flare,17,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S15W27,2024
13842,2024,Qtr 4,October,3,M3.3,2024,Qtr 4,October,2,2,2024,Qtr 4,October,3,2024-10-02T20:27:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S15E03,2024
13842,2024,Qtr 4,October,3,X9.0,2024,Qtr 4,October,3,3,2024,Qtr 4,October,3,2024-10-03T12:08:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,3,S15W05,2024
13844,2024,Qtr 4,October,4,M1.1,2024,Qtr 4,October,3,3,2024,Qtr 4,October,4,2024-10-03T19:18:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,S15W27,2024
13842,2024,Qtr 4,October,4,M1.1,2024,Qtr 4,October,3,3,2024,Qtr 4,October,4,2024-10-03T23:26:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,S10W01,2024
13848,2024,Qtr 4,October,4,M1.1,2024,Qtr 4,October,4,4,2024,Qtr 4,October,4,2024-10-04T05:30:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,N17E49,2024
13841,2024,Qtr 4,October,4,M1.2,2024,Qtr 4,October,4,4,2024,Qtr 4,October,4,2024-10-04T00:09:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,N13W22,2024
13836,2024,Qtr 4,October,4,M1.2,2024,Qtr 4,October,4,4,2024,Qtr 4,October,4,2024-10-04T10:58:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,S12W67,2024
13844,2024,Qtr 4,October,4,M2.3,2024,Qtr 4,October,3,3,2024,Qtr 4,October,4,2024-10-03T21:39:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,S15W28,2024
13842,2024,Qtr 4,October,4,M4.0,2024,Qtr 4,October,4,4,2024,Qtr 4,October,4,2024-10-04T04:36:00-Flr-001,Solar Flare,4,GOES-S: EXIS 1.0-8.0,10,This Flare Was Observed In Goes-S As Goes-P Was In An Eclipse.,2024,Qtr 4,October,4,S16W17,2024
13843,2024,Qtr 4,October,4,M6.7,2024,Qtr 4,October,3,3,2024,Qtr 4,October,4,2024-10-03T20:09:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,4,S10W47,2024
13842,2024,Qtr 4,October,5,M1.0,2024,Qtr 4,October,5,5,2024,Qtr 4,October,5,2024-10-05T00:07:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,5,S15W21,2024
13844,2024,Qtr 4,October,5,M1.1,2024,Qtr 4,October,4,4,2024,Qtr 4,October,5,2024-10-04T20:55:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,5,S15W42,2024
13845,2024,Qtr 4,October,5,M1.2,2024,Qtr 4,October,4,4,2024,Qtr 4,October,5,2024-10-04T22:04:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,5,N17W86,2024
13842,2024,Qtr 4,October,5,M1.4,2024,Qtr 4,October,5,5,2024,Qtr 4,October,5,2024-10-05T08:18:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,10,There Is A Simultaneous Flare From The Se Limb (~S10E80).,2024,Qtr 4,October,5,S16W29,2024
13842,2024,Qtr 4,October,5,M1.6,2024,Qtr 4,October,5,5,2024,Qtr 4,October,5,2024-10-05T08:37:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,5,S16W25,2024
13842,2024,Qtr 4,October,6,M1.0,2024,Qtr 4,October,6,6,2024,Qtr 4,October,6,2024-10-06T00:09:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,6,S23W35,2024
13844,2024,Qtr 4,October,6,M1.0,2024,Qtr 4,October,6,6,2024,Qtr 4,October,6,2024-10-06T01:30:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,10,"Active Region And Source Location Based On Sdo Aia 131 Imagery. Start, Stop And Peak Times Based On Goes Primary X-Ray Flux.",2024,Qtr 4,October,6,S15W58,2024
13842,2024,Qtr 4,October,6,M1.0,2024,Qtr 4,October,6,6,2024,Qtr 4,October,6,2024-10-06T16:41:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,6,S14W44,2024
13842,2024,Qtr 4,October,6,M1.1,2024,Qtr 4,October,5,5,2024,Qtr 4,October,6,2024-10-05T20:33:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,6,S20W40,2024
13844,2024,Qtr 4,October,6,M1.3,2024,Qtr 4,October,6,6,2024,Qtr 4,October,6,2024-10-06T15:14:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,6,S15W65,2024
13842,2024,Qtr 4,October,6,M2.4,2024,Qtr 4,October,5,5,2024,Qtr 4,October,6,2024-10-05T23:10:00-Flr-001,Solar Flare,23,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,6,S16W37,2024
13844,2024,Qtr 4,October,7,M1.3,2024,Qtr 4,October,7,7,2024,Qtr 4,October,8,2024-10-07T18:03:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,8,S16W82,2024
13842,2024,Qtr 4,October,7,M1.4,2024,Qtr 4,October,6,6,2024,Qtr 4,October,7,2024-10-06T18:52:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,7,S17W50,2024
13842,2024,Qtr 4,October,7,M1.5,2024,Qtr 4,October,6,6,2024,Qtr 4,October,7,2024-10-06T20:52:00-Flr-001,Solar Flare,20,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,7,S14W57,2024
13842,2024,Qtr 4,October,8,M1.2,2024,Qtr 4,October,8,8,2024,Qtr 4,October,8,2024-10-08T08:43:00-Flr-001,Solar Flare,8,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,8,S13W66,2024
13849,2024,Qtr 4,October,8,M1.8,2024,Qtr 4,October,8,8,2024,Qtr 4,October,8,2024-10-08T01:01:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,8,S09E30,2024
13842,2024,Qtr 4,October,8,X1.0,2024,Qtr 4,October,7,7,2024,Qtr 4,October,8,2024-10-07T19:31:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,10,"Following The X2.1-Class Flare From Ar3842 (S16W60) Peaking At 2024-10-07T19:13Z, X-Ray Flux Subsided To M7-Levels Before Gradually Rising Again In Association With Continued Flare Activity And Energetic Enhancement In The Magnetic Field Structure High Above Active Region 3842 As Seen Best In Sdo 131 Imagery.",2024,Qtr 4,October,8,S16W60,2024
13842,2024,Qtr 4,October,8,X2.1,2024,Qtr 4,October,7,7,2024,Qtr 4,October,8,2024-10-07T19:02:00-Flr-001,Solar Flare,19,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,8,S16W61,2024
13849,2024,Qtr 4,October,9,M1.6,2024,Qtr 4,October,9,9,2024,Qtr 4,October,9,2024-10-09T05:41:00-Flr-001,Solar Flare,5,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,9,S08E09,2024
13842,2024,Qtr 4,October,9,X1.4,2024,Qtr 4,October,9,9,2024,Qtr 4,October,9,2024-10-09T15:44:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,9,S11W85,2024
13848,2024,Qtr 4,October,9,X1.8,2024,Qtr 4,October,9,9,2024,Qtr 4,October,9,2024-10-09T01:25:00-Flr-001,Solar Flare,1,GOES-P: EXIS 1.0-8.0,10,Simultaneous Flaring From A Region Near N21E62.,2024,Qtr 4,October,9,N13W08,2024
13842,2024,Qtr 4,October,10,M1.0,2024,Qtr 4,October,10,10,2024,Qtr 4,October,10,2024-10-10T16:51:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,10,S08W90,2024
13852,2024,Qtr 4,October,10,M1.1,2024,Qtr 4,October,10,10,2024,Qtr 4,October,10,2024-10-10T12:10:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,10,"First Of A Double Peaked Flare From Ar 3852, Second Peak Of M1.2 At 2024-10-10T12:19Z.",2024,Qtr 4,October,10,S13E33,2024
13852,2024,Qtr 4,October,10,M1.2,2024,Qtr 4,October,10,10,2024,Qtr 4,October,10,2024-10-10T12:22:00-Flr-001,Solar Flare,12,GOES-P: EXIS 1.0-8.0,10,"Second Of A Double Peaked Flare From Ar 3852, First Peak Of M1.1 At 2024-10-10T12:25Z. Flare End Time Manually Calculated From Timeline Inspection.",2024,Qtr 4,October,10,S13E33,2024
13842,2024,Qtr 4,October,10,M1.3,2024,Qtr 4,October,10,10,2024,Qtr 4,October,10,2024-10-10T11:47:00-Flr-001,Solar Flare,11,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,10,S11W90,2024
13842,2024,Qtr 4,October,10,M7.7,2024,Qtr 4,October,9,9,2024,Qtr 4,October,10,2024-10-09T22:59:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,10,S16W90,2024
13852,2024,Qtr 4,October,11,M1.4,2024,Qtr 4,October,11,11,2024,Qtr 4,October,11,2024-10-11T15:48:00-Flr-001,Solar Flare,15,GOES-P: EXIS 1.0-8.0,10,"This Flare Occurs Between Active Regions 3852(S10E17) And 3854(S05E25), But Seems More Magnetically Connected To Ar3852",2024,Qtr 4,October,11,S08E23,2024
13852,2024,Qtr 4,October,11,M2.1,2024,Qtr 4,October,11,11,2024,Qtr 4,October,11,2024-10-11T16:07:00-Flr-001,Solar Flare,16,GOES-P: EXIS 1.0-8.0,10,"This Flare Is The Second Peak Of A Long Duration Flare Beginning At 2024-10-11T15:48Z, First Peaking At M1.4 Before Dipping And Later Rising To M2.1",2024,Qtr 4,October,11,S09E23,2024
13842,2024,Qtr 4,October,11,M3.0,2024,Qtr 4,October,10,10,2024,Qtr 4,October,11,2024-10-10T21:54:00-Flr-001,Solar Flare,21,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,11,S15W99,2024
13842,2024,Qtr 4,October,12,M1.0,2024,Qtr 4,October,11,11,2024,Qtr 4,October,12,2024-10-11T22:50:00-Flr-001,Solar Flare,22,GOES-P: EXIS 1.0-8.0,10,Long Duration Solar Flare Which Likely Originates From Active Region 13842 Beyond The Western Limb.,2024,Qtr 4,October,12,S13W90,2024
13848,2024,Qtr 4,October,14,M1.8,2024,Qtr 4,October,14,14,2024,Qtr 4,October,14,2024-10-14T13:22:00-Flr-001,Solar Flare,13,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,14,N17W86,2024
13848,2024,Qtr 4,October,14,M3.4,2024,Qtr 4,October,14,14,2024,Qtr 4,October,14,2024-10-14T00:04:00-Flr-001,Solar Flare,0,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,14,N17W78,2024
13852,2024,Qtr 4,October,15,M1.1,2024,Qtr 4,October,15,15,2024,Qtr 4,October,15,2024-10-15T02:23:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,15,S09W25,2024
13852,2024,Qtr 4,October,15,M1.3,2024,Qtr 4,October,15,15,2024,Qtr 4,October,15,2024-10-15T10:00:00-Flr-001,Solar Flare,10,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,15,S09W30,2024
13848,2024,Qtr 4,October,15,M1.7,2024,Qtr 4,October,15,15,2024,Qtr 4,October,15,2024-10-15T18:00:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,15,N19W90,2024
13852,2024,Qtr 4,October,15,M1.9,2024,Qtr 4,October,15,15,2024,Qtr 4,October,15,2024-10-15T02:02:00-Flr-001,Solar Flare,2,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,15,S07W25,2024
13854,2024,Qtr 4,October,15,M2.1,2024,Qtr 4,October,15,15,2024,Qtr 4,October,16,2024-10-15T18:28:00-Flr-001,Solar Flare,18,GOES-P: EXIS 1.0-8.0,10,This Flare Directly Follows The M1.7-Class Flare From Ar 13848 Peaking At 2024-10-15T18:18Z.,2024,Qtr 4,October,16,S05W35,2024
13852,2024,Qtr 4,October,16,M1.3,2024,Qtr 4,October,16,16,2024,Qtr 4,October,16,2024-10-16T14:29:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,16,S09W44,2024
13852,2024,Qtr 4,October,16,M1.3,2024,Qtr 4,October,16,16,2024,Qtr 4,October,16,2024-10-16T14:51:00-Flr-001,Solar Flare,14,GOES-P: EXIS 1.0-8.0,10,No Note,2024,Qtr 4,October,16,S07W43,2024
